symbol,desc,dt,attchmntFile,sm_name,sm_isin,an_dt,sort_date,seq_id,smIndustry,orgid,attchmntText,bflag,old_new,csvName,exchdisstime,difference,fileSize 
KEYFINSERV,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025120448,https://nsearchives.nseindia.com/corporate/KEYFINSERV_07042025120438_Reg74certificateforuploading.pdf,Keynote Financial Services Limited,INE681C01015,07-Apr-2025 12:04:48,2025-04-07 12:04:48,106195713,nan,nan,"Keynote Financial Services Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 12:04:49,00:00:01,nan
GLENMARK,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,07042025120304,https://nsearchives.nseindia.com/corporate/xbrl/CIM_50196_1409106_07042025120304_WEB.xml,Glenmark Pharmaceuticals Limited,INE935A01035,07-Apr-2025 12:03:04,2025-04-07 12:03:04,106195711,Pharmaceuticals,nan,GLENMARK PHARMACEUTICALS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,nan,nan,nan,07-Apr-2025 12:03:05,00:00:01,nan
BOROLTD,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025120120,https://nsearchives.nseindia.com/corporate/SIDBOROLTD_07042025120032_INTIMATION.pdf,Borosil Limited,INE02PY01013,07-Apr-2025 12:01:20,2025-04-07 12:01:20,106195706,nan,nan,"Borosil Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 12:01:21,00:00:01,nan
BHAGERIA,Updates,07042025120057,https://nsearchives.nseindia.com/corporate/BHAGERIA_07042025115858_BSENSEIG.pdf,Bhageria Industries Limited,INE354C01019,07-Apr-2025 12:00:57,2025-04-07 12:00:57,106195705,nan,nan,Bhageria Industries Limited has informed the Exchange regarding 'Bhageria Industries Limited has informed the Exchange about General Updates'.,nan,nan,nan,07-Apr-2025 12:00:58,00:00:01,nan
POKARNA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115958,https://nsearchives.nseindia.com/corporate/POKARNA_07042025115943_Pokarna_74_5_.pdf,Pokarna Limited,INE637C01017,07-Apr-2025 11:59:58,2025-04-07 11:59:58,106195704,nan,nan,"Pokarna Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:59:59,00:00:01,nan
POKARNA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115958,https://nsearchives.nseindia.com/corporate/POKARNA_07042025115943_Pokarna_74_5_.pdf,Pokarna Limited,INE637C01017,07-Apr-2025 11:59:58,2025-04-07 11:59:58,106195704,nan,nan,"Pokarna Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:59:58,00:00:00,nan
EXCELINDUS,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115729,https://nsearchives.nseindia.com/corporate/EXCELINDUS_07042025115714_74_5__SE.pdf,Excel Industries Limited,INE369A01029,07-Apr-2025 11:57:29,2025-04-07 11:57:29,106195702,Pesticides And Agrochemicals,nan,"Excel Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:57:30,00:00:01,nan
AEROFLEX,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115456,https://nsearchives.nseindia.com/corporate/AEROFLEXINDIA_07042025115429_Intimation_under_Regulation_74_5_.pdf,Aeroflex Industries Limited,INE024001021,07-Apr-2025 11:54:56,2025-04-07 11:54:56,106195699,nan,nan,"Aeroflex Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:54:57,00:00:01,nan
BHAGERIA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115437,https://nsearchives.nseindia.com/corporate/BHAGERIA_07042025115408_BSENSE-REG74_5_.pdf,Bhageria Industries Limited,INE354C01019,07-Apr-2025 11:54:37,2025-04-07 11:54:37,106195698,nan,nan,"Bhageria Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:54:37,00:00:00,nan
ARIES,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115353,https://nsearchives.nseindia.com/corporate/ARIES_07042025115321_RTA_Compliance_Certificate_Letter-NSE_Final.pdf,Aries Agro Limited,INE298I01015,07-Apr-2025 11:53:53,2025-04-07 11:53:53,106195696,Fertilisers,nan,"Aries Agro Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:53:55,00:00:02,nan
APOLLO,General Updates,07042025115227,https://nsearchives.nseindia.com/corporate/APOLLO_07042025115210_SE_Intimaiton_of_TV_Interview.pdf,Apollo Micro Systems Limited,INE713T01010,07-Apr-2025 11:52:27,2025-04-07 11:52:27,106195693,nan,nan,Apollo Micro Systems Limited has informed the Exchange about General Updates,nan,nan,nan,07-Apr-2025 11:52:28,00:00:01,nan
PRECAM,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115223,https://nsearchives.nseindia.com/corporate/PRECAMS_07042025115156_NSE.pdf,Precision Camshafts Limited,INE484I01029,07-Apr-2025 11:52:23,2025-04-07 11:52:23,106195692,nan,nan,"Precision Camshafts Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:52:24,00:00:01,nan
RETAIL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025115221,https://nsearchives.nseindia.com/corporate/RETAIL_07042025115002_JHSRETAIL74.pdf,JHS Svendgaard Retail Ventures Limited,INE03DD01011,07-Apr-2025 11:52:21,2025-04-07 11:52:21,106195691,nan,nan,"JHS Svendgaard Retail Ventures Limited has informed the Exchange about Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018 for the quarter ended 31 March, 2025.",nan,nan,nan,07-Apr-2025 11:52:21,00:00:00,nan
NCC,Trading Window-XBRL,07042025114953,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1409096_07042025114952_WEB.xml,NCC Limited,INE868B01028,07-Apr-2025 11:49:53,2025-04-07 11:49:53,106195689,Construction,nan,NCC LIMITED has informed the Exchange about Closure of Trading Window,nan,nan,nan,07-Apr-2025 11:49:54,00:00:01,nan
NIBL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114948,https://nsearchives.nseindia.com/corporate/NIBL_07042025114937_Regulation-74_5_-NIBL-sd.pdf,NRB Industrial Bearings Limited,INE047O01014,07-Apr-2025 11:49:48,2025-04-07 11:49:48,106195688,Bearings,nan,"NRB Industrial Bearings Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:49:49,00:00:01,nan
KPEL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114822,https://nsearchives.nseindia.com/corporate/KPENERGY_07042025114749_KPE_Reg74_5__BSE_Signed.pdf,K.P. Energy Limited,INE127T01021,07-Apr-2025 11:48:22,2025-04-07 11:48:22,106195686,nan,nan,"K.P. Energy Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:48:23,00:00:01,nan
DCMNVL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114625,https://nsearchives.nseindia.com/corporate/DCMNVL_07042025114612_Final_Reg_74_5__Signed.pdf,DCM Nouvelle Limited,INE08KP01019,07-Apr-2025 11:46:25,2025-04-07 11:46:25,106195684,nan,nan,"DCM Nouvelle Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:46:26,00:00:01,nan
HPIL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114521,https://nsearchives.nseindia.com/corporate/HPIL_07042025114458_HPIL_74_5.pdf,Hindprakash Industries Limited,INE05X901010,07-Apr-2025 11:45:21,2025-04-07 11:45:21,106195682,nan,nan,"Hindprakash Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:45:22,00:00:01,nan
EXCEL,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114508,https://nsearchives.nseindia.com/corporate/EXCEL_07042025114457_REG74Intimation.pdf,Excel Realty N Infra Limited,INE688J01015,07-Apr-2025 11:45:08,2025-04-07 11:45:08,106195681,nan,nan,"Excel Realty N Infra Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:45:09,00:00:01,nan
EPACK,Resignation,07042025114304,https://nsearchives.nseindia.com/corporate/EPACKNSE_07042025114207_F_07-0425-REG30_RESIGN_KC_JAIN_ID.pdf,EPACK Durable Limited,INE0G5901015,07-Apr-2025 11:43:04,2025-04-07 11:43:04,106195668,nan,nan,"EPACK Durable Limited has informed the Exchange regarding Resignation of  Mr. Kailash Chandra Jain(DIN: 08874667),  as Independent Director of the company w.e.f. April 06, 2025.",nan,nan,nan,07-Apr-2025 11:43:04,00:00:00,nan
MANGALAM,Board Meeting Intimation,07042025114226,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50191_1409088_07042025114225_WEB.xml,Mangalam Drugs And Organics Limited,INE584F01014,07-Apr-2025 11:42:26,2025-04-07 11:42:26,106195666,Pharmaceuticals,nan,MANGALAM DRUGS AND ORGANICS LIMITED has informed the Exchange about Board Meeting to be held on 11-Apr-2025 to consider Other business.,nan,nan,nan,07-Apr-2025 11:42:27,00:00:01,nan
HINDALCO,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114049,https://nsearchives.nseindia.com/corporate/HINDALCOIND_07042025114036_Reg_74_5_DPReg_Mar25_merged_signed.pdf,Hindalco Industries Limited,INE038A01020,07-Apr-2025 11:40:49,2025-04-07 11:40:49,106195663,Aluminium,nan,"Hindalco Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:40:50,00:00:01,nan
JKPAPER,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025114047,https://nsearchives.nseindia.com/corporate/JKPAPER_07042025114033_STX_74_5.pdf,JK Paper Limited,INE789E01012,07-Apr-2025 11:40:47,2025-04-07 11:40:47,106195662,Paper And Paper Products,nan,"JK Paper Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:40:48,00:00:01,nan
NCLIND,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025113737,https://nsearchives.nseindia.com/corporate/NCLIND_07042025113726_Reg74_5_CertificateQEMarch2025.pdf,NCL Industries Limited,INE732C01016,07-Apr-2025 11:37:37,2025-04-07 11:37:37,106195626,Cement And Cement Products,nan,"NCL Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:37:38,00:00:01,nan
PEL,Updates,07042025113545,https://nsearchives.nseindia.com/corporate/PEL_07042025112509_PEL_SE_Intimation_PFL_NBFC_license.pdf,Piramal Enterprises Limited,INE140A01024,07-Apr-2025 11:35:45,2025-04-07 11:35:45,106195623,Pharmaceuticals,nan,"Intimation regarding receipt of Non Banking Financial Institution - Investment and Credit Company, Certificate of Registration by Piramal Finance Limited, a wholly - owned subsidiary of the Company.",nan,nan,nan,07-Apr-2025 11:35:46,00:00:01,nan
DEVIT,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025113247,https://nsearchives.nseindia.com/corporate/DEVIT_07042025113239_Intimation.pdf,Dev Information Technology Limited,INE060X01018,07-Apr-2025 11:32:47,2025-04-07 11:32:47,106195619,nan,nan,"Dev Information Technology Limited has informed the Exchange about Certificate under Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:32:48,00:00:01,nan
AJAXENGG,Analysts/Institutional Investor Meet/Con. Call Updates,07042025112950,https://nsearchives.nseindia.com/corporate/AJAX123_07042025112804_Intimation_-_Investor_Meet_11042025.pdf,Ajax Engineering Limited,INE274Y01021,07-Apr-2025 11:29:50,2025-04-07 11:29:50,106195616,nan,nan,Ajax Engineering Limited has informed the Exchange about Schedule of meet,nan,nan,nan,07-Apr-2025 11:29:50,00:00:00,nan
GENCON,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,07042025112930,https://nsearchives.nseindia.com/corporate/xbrl/CIM_50188_1409075_07042025112929_WEB.xml,Generic Engineering Construction and Projects Limited,INE854S01022,07-Apr-2025 11:29:30,2025-04-07 11:29:30,106195615,nan,nan,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,nan,nan,nan,07-Apr-2025 11:29:30,00:00:00,nan
GENCON,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,07042025112909,https://nsearchives.nseindia.com/corporate/xbrl/CIM_50187_1409073_07042025112909_WEB.xml,Generic Engineering Construction and Projects Limited,INE854S01022,07-Apr-2025 11:29:09,2025-04-07 11:29:09,106195603,nan,nan,GENERIC ENGINEERING CONSTRUCTION AND PROJECTS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,nan,nan,nan,07-Apr-2025 11:29:10,00:00:01,nan
VINATIORGA,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025112348,https://nsearchives.nseindia.com/corporate/VINATIORGA_07042025112301_524200_Reg_74_31032025.pdf,Vinati Organics Limited,INE410B01029,07-Apr-2025 11:23:48,2025-04-07 11:23:48,106195599,Chemicals - Speciality,nan,"Vinati Organics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:23:49,00:00:01,nan
SWANDEF,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025112224,https://nsearchives.nseindia.com/corporate/SWANRNEL_07042025112129_SDHI_74_5__31032025.pdf,Swan Defence and Heavy Industries Limited,INE542F01020,07-Apr-2025 11:22:24,2025-04-07 11:22:24,106195595,nan,nan,"Swan Defence and Heavy Industries Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:22:25,00:00:01,nan
TDPOWERSYS,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025111538,https://nsearchives.nseindia.com/corporate/TDPOWERSYS_07042025111526_Final_Regulation_74_5_.pdf,TD Power Systems Limited,INE419M01019,07-Apr-2025 11:15:38,2025-04-07 11:15:38,106195547,Electrical Equipment,nan,"TD Power Systems Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:15:38,00:00:00,nan
MAHSCOOTER,Board Meeting Intimation,07042025111505,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50185_1409061_07042025111504_WEB.xml,Maharashtra Scooters Limited,INE288A01013,07-Apr-2025 11:15:05,2025-04-07 11:15:05,106195545,Auto Ancillaries,nan,MAHARASHTRA SCOOTERS LIMITED has informed the Exchange about Board Meeting to be held on 23-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,nan,nan,nan,07-Apr-2025 11:15:06,00:00:01,nan
GRPLTD,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025111310,https://nsearchives.nseindia.com/corporate/GRPLTD_07042025111221_GRP_Reg_74_5_Mar2025.pdf,GRP Limited,INE137I01015,07-Apr-2025 11:13:10,2025-04-07 11:13:10,106195541,nan,nan,"GRP Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:13:11,00:00:01,nan
HYUNDAI,Press Release,07042025111338,https://nsearchives.nseindia.com/corporate/HMILNSE_07042025111321_Press_Release_HMIL_Green_Mobility_sd.pdf,Hyundai Motor India Limited,INE0V6F01027,07-Apr-2025 11:13:38,2025-04-07 11:13:38,106195544,nan,nan,"Hyundai Motor India Limited has informed the Exchange regarding a press release dated April 07, 2025, titled ""Press Release"".",nan,nan,nan,07-Apr-2025 11:13:39,00:00:01,nan
MAHSCOOTER,Board Meeting Intimation,07042025111321,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50184_1409059_07042025111320_WEB.xml,Maharashtra Scooters Limited,INE288A01013,07-Apr-2025 11:13:21,2025-04-07 11:13:21,106195543,Auto Ancillaries,nan,MAHARASHTRA SCOOTERS LIMITED has informed the Exchange about Board Meeting to be held on 23-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,nan,nan,nan,07-Apr-2025 11:13:21,00:00:00,nan
GRPLTD,"Certificate under SEBI (Depositories and Participants) Regulations, 2018",07042025111310,https://nsearchives.nseindia.com/corporate/GRPLTD_07042025111221_GRP_Reg_74_5_Mar2025.pdf,GRP Limited,INE137I01015,07-Apr-2025 11:13:10,2025-04-07 11:13:10,106195541,nan,nan,"GRP Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",nan,nan,nan,07-Apr-2025 11:13:10,00:00:00,nan
